time,x,y,z,qx,qy,qz,qw,type
36.4,35.08,5.65,0.0,0.0,0.0,0.126515,0.991965,T
36.5,35.15,5.67,0.0,0.0,0.0,0.129039,0.99164,T
36.6,35.23,5.7,0.0,0.0,0.0,0.130603,0.991435,T
36.7,35.31,5.72,0.0,0.0,0.0,0.132168,0.991227,T
36.8,35.38,5.74,0.0,0.0,0.0,0.134688,0.990888,T
36.9,35.46,5.76,0.0,0.0,0.0,0.136864,0.99059,T
37.0,35.54,5.78,0.0,0.0,0.0,0.138293,0.990391,T
37.1,35.61,5.8,0.0,0.0,0.0,0.14047,0.990085,T
37.2,35.69,5.83,0.0,0.0,0.0,0.142846,0.989745,T
37.3,35.77,5.85,0.0,0.0,0.0,0.144075,0.989567,T
37.4,35.84,5.87,0.0,0.0,0.0,0.146587,0.989198,T
37.5,35.92,5.9,0.0,0.0,0.0,0.148623,0.988894,T
37.6,36.0,5.92,0.0,0.0,0.0,0.150186,0.988658,T
37.7,36.07,5.94,0.0,0.0,0.0,0.15284,0.988251,T
37.8,36.15,5.97,0.0,0.0,0.0,0.154252,0.988032,T
37.9,36.23,5.99,0.0,0.0,0.0,0.155965,0.987763,T
38.0,36.3,6.02,0.0,0.0,0.0,0.158466,0.987364,T
38.1,36.37,6.04,0.0,0.0,0.0,0.160651,0.987011,T
38.2,36.45,6.07,0.0,0.0,0.0,0.162054,0.986782,T
38.3,36.53,6.1,0.0,0.0,0.0,0.164239,0.986421,T
38.4,36.6,6.12,0.0,0.0,0.0,0.166426,0.986054,T
38.5,36.68,6.15,0.0,0.0,0.0,0.167823,0.985817,T
38.6,36.75,6.17,0.0,0.0,0.0,0.170474,0.985362,T
38.7,36.83,6.2,0.0,0.0,0.0,0.172031,0.985092,T
38.8,36.9,6.23,0.0,0.0,0.0,0.174218,0.984707,T
38.9,36.98,6.26,0.0,0.0,0.0,0.175775,0.98443,T
39.0,37.05,6.28,0.0,0.0,0.0,0.178252,0.983985,T
39.1,37.13,6.31,0.0,0.0,0.0,0.17998,0.98367,T
39.2,37.2,6.34,0.0,0.0,0.0,0.181993,0.9833,T
39.3,37.28,6.37,0.0,0.0,0.0,0.183723,0.982978,T
39.4,37.35,6.4,0.0,0.0,0.0,0.18619,0.982514,T
39.5,37.43,6.43,0.0,0.0,0.0,0.187922,0.982184,T
39.6,37.5,6.46,0.0,0.0,0.0,0.189928,0.981798,T
39.7,37.58,6.49,0.0,0.0,0.0,0.191661,0.981461,T
39.8,37.65,6.52,0.0,0.0,0.0,0.193664,0.981068,T
39.9,37.72,6.55,0.0,0.0,0.0,0.195664,0.980671,T
40.0,37.8,6.58,0.0,0.0,0.0,0.19785,0.980232,T
40.1,37.87,6.61,0.0,0.0,0.0,0.199586,0.97988,T
40.2,37.94,6.65,0.0,0.0,0.0,0.20158,0.979472,T
40.3,38.02,6.68,0.0,0.0,0.0,0.203766,0.97902,T
40.4,38.09,6.71,0.0,0.0,0.0,0.205504,0.978656,T
40.5,38.16,6.74,0.0,0.0,0.0,0.207492,0.978237,T
40.6,38.24,6.78,0.0,0.0,0.0,0.209231,0.977866,T
40.7,38.31,6.81,0.0,0.0,0.0,0.211659,0.977344,T
40.8,38.39,6.84,0.0,0.0,0.0,0.212954,0.977062,T
40.9,38.45,6.87,0.0,0.0,0.0,0.215581,0.976486,T
41.0,38.53,6.91,0.0,0.0,0.0,0.217114,0.976146,T
41.1,38.6,6.94,0.0,0.0,0.0,0.219295,0.975659,T
41.2,38.67,6.98,0.0,0.0,0.0,0.221036,0.975266,T
41.3,38.74,7.01,0.0,0.0,0.0,0.223216,0.974769,T
41.4,38.82,7.05,0.0,0.0,0.0,0.225182,0.974317,T
41.5,38.89,7.08,0.0,0.0,0.0,0.226923,0.973913,T
41.6,38.96,7.12,0.0,0.0,0.0,0.2291,0.973403,T
41.7,39.03,7.16,0.0,0.0,0.0,0.230623,0.973043,T
41.8,39.1,7.19,0.0,0.0,0.0,0.233018,0.972473,T
41.9,39.18,7.23,0.0,0.0,0.0,0.234538,0.972107,T
42.0,39.24,7.26,0.0,0.0,0.0,0.236711,0.97158,T
42.1,39.31,7.3,0.0,0.0,0.0,0.238882,0.971049,T
42.2,39.39,7.34,0.0,0.0,0.0,0.240623,0.970619,T
42.3,39.45,7.38,0.0,0.0,0.0,0.242792,0.970078,T
42.4,39.53,7.42,0.0,0.0,0.0,0.244304,0.969699,T
42.5,39.6,7.45,0.0,0.0,0.0,0.246275,0.9692,T
42.6,39.67,7.49,0.0,0.0,0.0,0.248633,0.968598,T
42.7,39.74,7.53,0.0,0.0,0.0,0.249948,0.968259,T
42.8,39.81,7.57,0.0,0.0,0.0,0.252346,0.967637,T
42.9,39.88,7.61,0.0,0.0,0.0,0.25427,0.967133,T
43.0,39.95,7.65,0.0,0.0,0.0,0.256009,0.966675,T
43.1,40.01,7.69,0.0,0.0,0.0,0.258166,0.966101,T
43.2,40.09,7.73,0.0,0.0,0.0,0.259903,0.965635,T
43.3,40.15,7.77,0.0,0.0,0.0,0.261884,0.965099,T
43.4,40.22,7.81,0.0,0.0,0.0,0.263793,0.964579,T
43.5,40.29,7.85,0.0,0.0,0.0,0.265942,0.963989,T
43.6,40.36,7.89,0.0,0.0,0.0,0.267677,0.963509,T
43.7,40.43,7.93,0.0,0.0,0.0,0.269661,0.962955,T
43.8,40.5,7.98,0.0,0.0,0.0,0.271556,0.962423,T
43.9,40.56,8.02,0.0,0.0,0.0,0.273541,0.96186,T
44.0,40.64,8.06,0.0,0.0,0.0,0.27502,0.961438,T
44.1,40.7,8.1,0.0,0.0,0.0,0.277414,0.96075,T
44.2,40.77,8.15,0.0,0.0,0.0,0.279146,0.960249,T
44.3,40.83,8.19,0.0,0.0,0.0,0.28128,0.959626,T
44.4,40.9,8.23,0.0,0.0,0.0,0.28327,0.95904,T
44.5,40.97,8.28,0.0,0.0,0.0,0.284737,0.958606,T
44.6,41.03,8.32,0.0,0.0,0.0,0.287128,0.957892,T
44.7,41.1,8.37,0.0,0.0,0.0,0.28859,0.957453,T
44.8,41.17,8.41,0.0,0.0,0.0,0.290847,0.95677,T
44.9,41.23,8.45,0.0,0.0,0.0,0.292702,0.956204,T
45.0,41.3,8.5,0.0,0.0,0.0,0.294424,0.955675,T
45.1,41.37,8.54,0.0,0.0,0.0,0.296416,0.955059,T
45.2,41.43,8.59,0.0,0.0,0.0,0.29853,0.9544,T
45.3,41.5,8.63,0.0,0.0,0.0,0.300522,0.953775,T
45.4,41.57,8.68,0.0,0.0,0.0,0.301967,0.953318,T
45.5,41.63,8.73,0.0,0.0,0.0,0.303959,0.952685,T
45.6,41.69,8.77,0.0,0.0,0.0,0.306063,0.952011,T
45.7,41.76,8.82,0.0,0.0,0.0,0.308055,0.951369,T
45.8,41.82,8.87,0.0,0.0,0.0,0.309769,0.950812,T
45.9,41.89,8.92,0.0,0.0,0.0,0.311481,0.950253,T
46.0,41.95,8.96,0.0,0.0,0.0,0.313855,0.949471,T
46.1,42.02,9.01,0.0,0.0,0.0,0.315564,0.948904,T
46.2,42.08,9.06,0.0,0.0,0.0,0.317556,0.948239,T
46.3,42.14,9.11,0.0,0.0,0.0,0.319262,0.947666,T
46.4,42.21,9.16,0.0,0.0,0.0,0.320967,0.94709,T
46.5,42.27,9.2,0.0,0.0,0.0,0.323333,0.946285,T
46.6,42.33,9.26,0.0,0.0,0.0,0.325034,0.945702,T
46.7,42.4,9.31,0.0,0.0,0.0,0.326653,0.945144,T
46.8,42.46,9.35,0.0,0.0,0.0,0.328722,0.944427,T
46.9,42.52,9.4,0.0,0.0,0.0,0.331081,0.943602,T
47.0,42.58,9.46,0.0,0.0,0.0,0.332407,0.943136,T
47.1,42.65,9.51,0.0,0.0,0.0,0.334099,0.942538,T
47.2,42.7,9.55,0.0,0.0,0.0,0.33675,0.941594,T
47.3,42.77,9.61,0.0,0.0,0.0,0.337776,0.941227,T
47.4,42.83,9.66,0.0,0.0,0.0,0.340425,0.940272,T
47.5,42.89,9.71,0.0,0.0,0.0,0.34175,0.939791,T
47.6,42.95,9.76,0.0,0.0,0.0,0.343792,0.939046,T
47.7,43.01,9.81,0.0,0.0,0.0,0.345776,0.938317,T
47.8,43.07,9.86,0.0,0.0,0.0,0.34776,0.937584,T
47.9,43.14,9.92,0.0,0.0,0.0,0.349437,0.93696,T
48.0,43.19,9.97,0.0,0.0,0.0,0.351418,0.936219,T
48.1,43.26,10.03,0.0,0.0,0.0,0.352739,0.935722,T
48.2,43.31,10.07,0.0,0.0,0.0,0.355381,0.934722,T
48.3,43.38,10.13,0.0,0.0,0.0,0.356738,0.934205,T
48.4,43.43,10.18,0.0,0.0,0.0,0.359027,0.933327,T
48.5,43.49,10.24,0.0,0.0,0.0,0.360691,0.932685,T
48.6,43.55,10.29,0.0,0.0,0.0,0.362666,0.931919,T
48.7,43.61,10.35,0.0,0.0,0.0,0.363983,0.931406,T
48.8,43.67,10.4,0.0,0.0,0.0,0.366614,0.930373,T
48.9,43.73,10.45,0.0,0.0,0.0,0.368268,0.92972,T
49.0,43.79,10.51,0.0,0.0,0.0,0.369901,0.929071,T
49.1,43.85,10.57,0.0,0.0,0.0,0.371551,0.928413,T
49.2,43.9,10.62,0.0,0.0,0.0,0.373853,0.927488,T
49.3,43.96,10.67,0.0,0.0,0.0,0.375808,0.926698,T
49.4,44.02,10.73,0.0,0.0,0.0,0.377127,0.926162,T
49.5,44.07,10.79,0.0,0.0,0.0,0.379414,0.925227,T
49.6,44.13,10.85,0.0,0.0,0.0,0.381048,0.924555,T
49.7,44.19,10.9,0.0,0.0,0.0,0.38301,0.923744,T
49.8,44.24,10.96,0.0,0.0,0.0,0.384643,0.923066,T
49.9,44.3,11.02,0.0,0.0,0.0,0.3866,0.922247,T
50.0,44.35,11.07,0.0,0.0,0.0,0.388556,0.921425,T
50.1,44.41,11.13,0.0,0.0,0.0,0.390509,0.920599,T
50.2,44.47,11.19,0.0,0.0,0.0,0.392129,0.91991,T
50.3,44.52,11.25,0.0,0.0,0.0,0.394094,0.91907,T
50.4,44.58,11.31,0.0,0.0,0.0,0.395709,0.918376,T
50.5,44.63,11.36,0.0,0.0,0.0,0.397989,0.91739,T
50.6,44.69,11.42,0.0,0.0,0.0,0.399286,0.916826,T
50.7,44.74,11.48,0.0,0.0,0.0,0.401229,0.915978,T
50.8,44.79,11.54,0.0,0.0,0.0,0.403169,0.915125,T
50.9,44.85,11.6,0.0,0.0,0.0,0.405107,0.914269,T
51.0,44.9,11.66,0.0,0.0,0.0,0.406737,0.913545,T
51.1,44.95,11.72,0.0,0.0,0.0,0.408671,0.912682,T
51.2,45.01,11.78,0.0,0.0,0.0,0.410603,0.911814,T
51.3,45.06,11.84,0.0,0.0,0.0,0.412231,0.911079,T
51.4,45.11,11.9,0.0,0.0,0.0,0.414158,0.910205,T
51.5,45.16,11.96,0.0,0.0,0.0,0.416083,0.909327,T
51.6,45.22,12.02,0.0,0.0,0.0,0.417709,0.908581,T
51.7,45.26,12.08,0.0,0.0,0.0,0.419975,0.907536,T
51.8,45.32,12.14,0.0,0.0,0.0,0.421254,0.906943,T
51.9,45.37,12.2,0.0,0.0,0.0,0.42317,0.90605,T
52.0,45.42,12.27,0.0,0.0,0.0,0.424793,0.90529,T
52.1,45.47,12.32,0.0,0.0,0.0,0.427053,0.904227,T
52.2,45.52,12.39,0.0,0.0,0.0,0.428611,0.903489,T
52.3,45.57,12.45,0.0,0.0,0.0,0.430582,0.902551,T
52.4,45.63,12.52,0.0,0.0,0.0,0.431851,0.901945,T
52.5,45.67,12.57,0.0,0.0,0.0,0.434384,0.900728,T
52.6,45.72,12.64,0.0,0.0,0.0,0.435722,0.900081,T
52.7,45.77,12.7,0.0,0.0,0.0,0.437617,0.899161,T
52.8,45.82,12.76,0.0,0.0,0.0,0.439864,0.898065,T
52.9,45.87,12.83,0.0,0.0,0.0,0.441123,0.897447,T
53.0,45.92,12.89,0.0,0.0,0.0,0.443092,0.896476,T
53.1,45.97,12.96,0.0,0.0,0.0,0.444619,0.89572,T
53.2,46.01,13.02,0.0,0.0,0.0,0.446587,0.89474,T
53.3,46.06,13.08,0.0,0.0,0.0,0.448465,0.8938,T
53.4,46.11,13.15,0.0,0.0,0.0,0.450432,0.892811,T
53.5,46.16,13.22,0.0,0.0,0.0,0.45168,0.89218,T
53.6,46.2,13.28,0.0,0.0,0.0,0.453909,0.891048,T
53.7,46.25,13.34,0.0,0.0,0.0,0.455513,0.890229,T
53.8,46.3,13.41,0.0,0.0,0.0,0.457478,0.889221,T
53.9,46.34,13.47,0.0,0.0,0.0,0.458976,0.888449,T
54.0,46.39,13.54,0.0,0.0,0.0,0.460938,0.887432,T
54.1,46.44,13.6,0.0,0.0,0.0,0.462537,0.8866,T
54.2,46.48,13.67,0.0,0.0,0.0,0.464751,0.885442,T
54.3,46.53,13.74,0.0,0.0,0.0,0.465981,0.884794,T
54.4,46.57,13.8,0.0,0.0,0.0,0.46794,0.88376,T
54.5,46.61,13.87,0.0,0.0,0.0,0.469899,0.88272,T
54.6,46.66,13.94,0.0,0.0,0.0,0.471369,0.881936,T
54.7,46.7,14.0,0.0,0.0,0.0,0.473324,0.880888,T
54.8,46.75,14.07,0.0,0.0,0.0,0.475279,0.879835,T
54.9,46.79,14.14,0.0,0.0,0.0,0.476497,0.879176,T
55.0,46.84,14.2,0.0,0.0,0.0,0.478449,0.878115,T
55.1,46.88,14.27,0.0,0.0,0.0,0.480638,0.876919,T
55.2,46.92,14.34,0.0,0.0,0.0,0.481847,0.876255,T
55.3,46.96,14.4,0.0,0.0,0.0,0.484166,0.874976,T
55.4,47.01,14.48,0.0,0.0,0.0,0.48514,0.874437,T
55.5,47.05,14.54,0.0,0.0,0.0,0.487545,0.873098,T
55.6,47.09,14.61,0.0,0.0,0.0,0.488889,0.872346,T
55.7,47.13,14.68,0.0,0.0,0.0,0.490832,0.871254,T
55.8,47.17,14.75,0.0,0.0,0.0,0.4924,0.870369,T
55.9,47.21,14.81,0.0,0.0,0.0,0.494562,0.869142,T
56.0,47.25,14.89,0.0,0.0,0.0,0.495905,0.868377,T
56.1,47.3,14.96,0.0,0.0,0.0,0.497468,0.867483,T
56.2,47.33,15.02,0.0,0.0,0.0,0.49962,0.866245,T
56.3,47.37,15.09,0.0,0.0,0.0,0.501336,0.865253,T
56.4,47.41,15.16,0.0,0.0,0.0,0.503106,0.864225,T
56.5,47.45,15.23,0.0,0.0,0.0,0.504446,0.863443,T
56.6,47.49,15.3,0.0,0.0,0.0,0.506374,0.862314,T
56.7,47.53,15.37,0.0,0.0,0.0,0.508131,0.86128,T
56.8,47.57,15.44,0.0,0.0,0.0,0.509847,0.860265,T
56.9,47.6,15.51,0.0,0.0,0.0,0.511768,0.859124,T
57.0,47.64,15.58,0.0,0.0,0.0,0.51331,0.858203,T
57.1,47.68,15.65,0.0,0.0,0.0,0.514849,0.857281,T
57.2,47.72,15.72,0.0,0.0,0.0,0.516763,0.856128,T
57.3,47.76,15.8,0.0,0.0,0.0,0.518099,0.855321,T
57.4,47.79,15.86,0.0,0.0,0.0,0.520586,0.853809,T
57.5,47.83,15.94,0.0,0.0,0.0,0.52154,0.853227,T
57.6,47.87,16.01,0.0,0.0,0.0,0.523447,0.852058,T
57.7,47.9,16.08,0.0,0.0,0.0,0.525351,0.850886,T
57.8,47.94,16.15,0.0,0.0,0.0,0.526871,0.849945,T
57.9,47.97,16.22,0.0,0.0,0.0,0.528583,0.848882,T
58.0,48.01,16.29,0.0,0.0,0.0,0.53048,0.847697,T
58.1,48.04,16.37,0.0,0.0,0.0,0.531993,0.846748,T
58.2,48.07,16.44,0.0,0.0,0.0,0.533885,0.845557,T
58.3,48.11,16.51,0.0,0.0,0.0,0.535212,0.844718,T
58.4,48.14,16.58,0.0,0.0,0.0,0.537277,0.843406,T
58.5,48.18,16.66,0.0,0.0,0.0,0.538806,0.84243,T
58.6,48.21,16.73,0.0,0.0,0.0,0.540481,0.841356,T
58.7,48.24,16.8,0.0,0.0,0.0,0.542186,0.840259,T
58.8,48.28,16.88,0.0,0.0,0.0,0.543679,0.839293,T
58.9,48.31,16.95,0.0,0.0,0.0,0.545382,0.838188,T
59.0,48.34,17.02,0.0,0.0,0.0,0.547253,0.836967,T
59.1,48.37,17.09,0.0,0.0,0.0,0.54912,0.835743,T
59.2,48.4,17.17,0.0,0.0,0.0,0.550436,0.834877,T
59.3,48.43,17.24,0.0,0.0,0.0,0.552298,0.833647,T
59.4,48.47,17.32,0.0,0.0,0.0,0.553612,0.832775,T
59.5,48.5,17.39,0.0,0.0,0.0,0.555468,0.831538,T
59.6,48.53,17.47,0.0,0.0,0.0,0.557163,0.830403,T
59.7,48.56,17.54,0.0,0.0,0.0,0.559013,0.829159,T
59.8,48.59,17.62,0.0,0.0,0.0,0.560321,0.828275,T
59.9,48.62,17.69,0.0,0.0,0.0,0.562165,0.827025,T
60.0,48.64,17.76,0.0,0.0,0.0,0.564005,0.825771,T
60.1,48.67,17.84,0.0,0.0,0.0,0.565544,0.824718,T
60.2,48.7,17.91,0.0,0.0,0.0,0.567141,0.823621,T
60.3,48.73,17.99,0.0,0.0,0.0,0.56868,0.822559,T
60.4,48.76,18.06,0.0,0.0,0.0,0.570508,0.821292,T
60.5,48.79,18.14,0.0,0.0,0.0,0.571948,0.82029,T
60.6,48.81,18.21,0.0,0.0,0.0,0.573487,0.819215,T
60.7,48.84,18.29,0.0,0.0,0.0,0.575306,0.817938,T
60.8,48.87,18.36,0.0,0.0,0.0,0.57712,0.81666,T
60.9,48.89,18.44,0.0,0.0,0.0,0.578794,0.815474,T
61.0,48.92,18.52,0.0,0.0,0.0,0.580083,0.814557,T
61.1,48.95,18.59,0.0,0.0,0.0,0.581755,0.813364,T
61.2,48.97,18.66,0.0,0.0,0.0,0.583556,0.812073,T
61.3,48.99,18.74,0.0,0.0,0.0,0.585223,0.810872,T
61.4,49.02,18.82,0.0,0.0,0.0,0.586505,0.809946,T
61.5,49.05,18.89,0.0,0.0,0.0,0.588294,0.808647,T
61.6,49.07,18.97,0.0,0.0,0.0,0.590218,0.807244,T
61.7,49.09,19.05,0.0,0.0,0.0,0.591231,0.806502,T
61.8,49.12,19.12,0.0,0.0,0.0,0.593273,0.805001,T
61.9,49.14,19.2,0.0,0.0,0.0,0.595047,0.803691,T
62.0,49.16,19.28,0.0,0.0,0.0,0.5962,0.802836,T
62.1,49.19,19.35,0.0,0.0,0.0,0.597967,0.801521,T
62.2,49.21,19.43,0.0,0.0,0.0,0.599616,0.800288,T
62.3,49.23,19.51,0.0,0.0,0.0,0.601152,0.799134,T
62.4,49.25,19.58,0.0,0.0,0.0,0.602908,0.797811,T
62.5,49.27,19.66,0.0,0.0,0.0,0.604167,0.796857,T
62.6,49.29,19.73,0.0,0.0,0.0,0.606192,0.795319,T
62.7,49.32,19.81,0.0,0.0,0.0,0.607551,0.794281,T
62.8,49.34,19.89,0.0,0.0,0.0,0.609083,0.793107,T
62.9,49.36,19.97,0.0,0.0,0.0,0.610717,0.791849,T
63.0,49.38,20.05,0.0,0.0,0.0,0.612348,0.790588,T
63.1,49.4,20.12,0.0,0.0,0.0,0.613977,0.789324,T
63.2,49.42,20.2,0.0,0.0,0.0,0.615699,0.787982,T
63.3,49.44,20.28,0.0,0.0,0.0,0.616845,0.787085,T
63.4,49.45,20.35,0.0,0.0,0.0,0.618848,0.785511,T
63.5,49.47,20.44,0.0,0.0,0.0,0.620085,0.784535,T
63.6,49.49,20.51,0.0,0.0,0.0,0.621701,0.783255,T
63.7,49.51,20.59,0.0,0.0,0.0,0.623314,0.781972,T
63.8,49.53,20.67,0.0,0.0,0.0,0.624838,0.780754,T
63.9,49.54,20.75,0.0,0.0,0.0,0.626531,0.779397,T
64.0,49.56,20.82,0.0,0.0,0.0,0.628052,0.778171,T
64.1,49.58,20.9,0.0,0.0,0.0,0.629735,0.77681,T
64.2,49.59,20.98,0.0,0.0,0.0,0.630875,0.775885,T
64.3,49.61,21.06,0.0,0.0,0.0,0.632851,0.774274,T
64.4,49.62,21.14,0.0,0.0,0.0,0.633989,0.773342,T
64.5,49.64,21.21,0.0,0.0,0.0,0.636033,0.771662,T
64.6,49.65,21.3,0.0,0.0,0.0,0.637169,0.770724,T
64.7,49.67,21.38,0.0,0.0,0.0,0.638754,0.769411,T
64.8,49.68,21.45,0.0,0.0,0.0,0.640335,0.768095,T
64.9,49.7,21.53,0.0,0.0,0.0,0.642223,0.766517,T
65.0,49.71,21.61,0.0,0.0,0.0,0.643422,0.765512,T
